SALEDATE;PDCODE;QTY;UNITVAL;TOTALSALE;CUMSALES;CLIENTCODE;CLIENTCITY;CLIENTSTATE
04/08/2022;96;2;39;78;423809.6;131;Esteio;RS
04/08/2022;23;5;12.75;63.75;424201.35;131;Esteio;RS
04/08/2022;2;1;29.75;29.75;423599.9;180;Porto Alegre;RS
04/08/2022;114;0.392;25.5;9.996;423731.6;180;Porto Alegre;RS
05/08/2022;2;2;29.75;59.5;424260.85;92;Pelotas;RS
05/08/2022;15;3;13.6;40.8;424301.65;92;Pelotas;RS
05/08/2022;13;1;35;35;424336.65;92;Pelotas;RS
05/08/2022;114;2.26;25.5;57.63;424394.28;92;Pelotas;RS
05/08/2022;23;3;12.75;38.25;424432.53;92;Pelotas;RS
05/08/2022;19;1;10.2;10.2;424442.73;92;Pelotas;RS
06/08/2022;2;10;29.75;297.5;425211.64;13;Porto Alegre;RS
06/08/2022;94;2;12.75;25.5;427041.7;13;Porto Alegre;RS
06/08/2022;27;4;28.9;115.6;427558.6;13;Porto Alegre;RS
06/08/2022;2;3;29.75;89.25;425628.14;16;Porto Alegre;RS
06/08/2022;39;1;25.6;25.6;424637.89;57;Porto Alegre;RS
06/08/2022;114;1.26;24;30.24;426368.6;57;Porto Alegre;RS
06/08/2022;1;1;16.8;16.8;426656.31;57;Porto Alegre;RS
06/08/2022;85;3;12;36;427205.2;57;Porto Alegre;RS
06/08/2022;28;1;12.8;12.8;427218;57;Porto Alegre;RS
06/08/2022;23;3;12;36;427632.85;57;Porto Alegre;RS
06/08/2022;71;4;37.19;148.76;424612.29;69;Porto Alegre;RS
06/08/2022;30;0.496;60.35;29.9336;424890;69;Porto Alegre;RS
06/08/2022;112;0.3;56.67;17.001;426385.61;69;Porto Alegre;RS
06/08/2022;110;1.44;37.78;54.4032;426804.06;69;Porto Alegre;RS
06/08/2022;97;0.92;71.4;65.688;426869.74;69;Porto Alegre;RS
06/08/2022;96;1;39;39;426926.95;69;Porto Alegre;RS
06/08/2022;30;2;60.35;120.7;424758.59;73;Porto Alegre;RS
06/08/2022;2;1;29.75;29.75;425895.89;73;Porto Alegre;RS
06/08/2022;2;3;29.75;89.25;425717.39;125;Porto Alegre;RS
06/08/2022;30;0.4;60.35;24.14;424914.14;129;Porto Alegre;RS
06/08/2022;2;2;29.75;59.5;425866.14;129;Porto Alegre;RS
06/08/2022;1;1;16.8;16.8;426622.71;140;Porto Alegre;RS
06/08/2022;1;1;16.8;16.8;426639.51;140;Porto Alegre;RS
06/08/2022;30;0.954;60.35;57.5739;424816.16;144;Porto Alegre;RS
06/08/2022;2;1;29.75;29.75;425925.64;144;Porto Alegre;RS
06/08/2022;12;4;19.55;78.2;426301.2;144;Porto Alegre;RS
06/08/2022;1;4;16.8;67.2;426605.91;144;Porto Alegre;RS
06/08/2022;133;0.454;68;30.872;426749.65;144;Porto Alegre;RS
06/08/2022;2;4;29.75;119;425538.89;148;Porto Alegre;RS
06/08/2022;122;0.5318;42.5;22.6015;426223;148;Porto Alegre;RS
06/08/2022;102;1;18.7;18.7;426404.31;148;Porto Alegre;RS
06/08/2022;97;0.255;71.4;18.207;426887.95;148;Porto Alegre;RS
06/08/2022;2;1;29.75;29.75;425955.39;159;Esteio;RS
06/08/2022;13;1;35;35;426041.39;159;Esteio;RS
06/08/2022;22;8;10.2;81.6;427714.45;159;Esteio;RS
06/08/2022;2;7;29.75;208.25;425419.89;172;Porto Alegre;RS
06/08/2022;139;1;42.5;42.5;426698.81;172;Porto Alegre;RS
06/08/2022;94;7;12.75;89.25;427016.2;172;Porto Alegre;RS
06/08/2022;27;9;25;225;427443;172;Porto Alegre;RS
06/08/2022;95;4;5.2;20.8;424463.53;173;Gravatai;RS
06/08/2022;30;0.7274;60.35;43.89859;424860.06;173;Gravatai;RS
06/08/2022;2;3;29.75;89.25;425806.64;173;Gravatai;RS
06/08/2022;146;2;10.2;20.4;425975.79;173;Gravatai;RS
06/08/2022;137;3;10.2;30.6;426006.39;173;Gravatai;RS
06/08/2022;122;2.413;42.5;102.5525;426143.94;173;Gravatai;RS
06/08/2022;114;1.4574;25.5;37.1637;426338.36;173;Gravatai;RS
06/08/2022;1;8;16.8;134.4;426538.71;173;Gravatai;RS
06/08/2022;139;0.5;39.95;19.975;426718.78;173;Gravatai;RS
06/08/2022;85;10;12.75;127.5;427169.2;173;Gravatai;RS
06/08/2022;23;3;12.75;38.25;427596.85;173;Gravatai;RS
06/08/2022;22;2;10.2;20.4;427734.85;173;Gravatai;RS
06/08/2022;19;5;10.2;51;427785.85;173;Gravatai;RS
06/08/2022;122;1.3285;42.5;56.46125;426200.4;183;Porto Alegre;RS
08/08/2022;30;0.47;60.35;28.3645;427814.21;74;Porto Alegre;RS
08/08/2022;25;2;16.32;32.64;427846.85;74;Porto Alegre;RS
08/08/2022;2;3;28.6;85.8;428230.15;74;Porto Alegre;RS
08/08/2022;15;1;13.8;13.8;428243.95;74;Porto Alegre;RS
08/08/2022;1;2;16.4;32.8;428276.75;74;Porto Alegre;RS
08/08/2022;17;2;11.44;22.88;428299.63;74;Porto Alegre;RS
08/08/2022;2;10;29.75;297.5;428144.35;89;Porto Alegre;RS
09/08/2022;30;0.476;60.35;28.7266;428328.36;132;Porto Alegre;RS
09/08/2022;2;3;29.75;89.25;428506.86;132;Porto Alegre;RS
09/08/2022;122;0.3;42.5;12.75;428519.61;132;Porto Alegre;RS
09/08/2022;114;1.022;25.5;26.061;428545.67;132;Porto Alegre;RS
09/08/2022;2;3;29.75;89.25;428417.61;144;Porto Alegre;RS
10/08/2022;2;8;29.75;238;430118.48;45;Porto Alegre;RS
10/08/2022;122;1.02;42.5;43.35;430649.63;45;Porto Alegre;RS
10/08/2022;12;3;19.55;58.65;430735.31;45;Porto Alegre;RS
10/08/2022;114;11.186;25.5;285.243;431020.55;45;Porto Alegre;RS
10/08/2022;139;1;42.5;42.5;431079.85;45;Porto Alegre;RS
10/08/2022;2;15;37.5;562.5;429225.98;54;Florianopolis;SC
10/08/2022;13;8;41;328;430606.28;54;Florianopolis;SC
10/08/2022;97;2.8;84;235.2;431541.66;60;Florianopolis;SC
10/08/2022;30;1.3;60.35;78.455;428624.13;73;Porto Alegre;RS
10/08/2022;15;1;13.6;13.6;430278.28;73;Porto Alegre;RS
10/08/2022;23;5;12.75;63.75;431878.41;73;Porto Alegre;RS
10/08/2022;1;1;16.8;16.8;431037.35;117;Porto Alegre;RS
10/08/2022;96;4;39;156;431697.66;130;Porto Alegre;RS
10/08/2022;2;12;29.75;357;429582.98;147;Porto Alegre;RS
10/08/2022;2;4;29.75;119;430237.48;148;Porto Alegre;RS
10/08/2022;15;2;13.6;27.2;430264.68;148;Porto Alegre;RS
10/08/2022;122;0.636;42.5;27.03;430676.66;148;Porto Alegre;RS
10/08/2022;30;0.652;60.35;39.3482;428663.48;172;Porto Alegre;RS
10/08/2022;2;10;29.75;297.5;429880.48;172;Porto Alegre;RS
10/08/2022;130;5.332;42.5;226.61;431306.46;172;Porto Alegre;RS
10/08/2022;70;3;39;117;431814.66;182;Porto Alegre;RS
11/08/2022;2;10;29.75;297.5;435512.16;8;Porto Alegre;RS
11/08/2022;27;5;28.9;144.5;436577.41;8;Porto Alegre;RS
11/08/2022;2;15;29.75;446.25;435214.66;20;Porto Alegre;RS
11/08/2022;96;0.5;39;19.5;436432.91;20;Porto Alegre;RS
11/08/2022;2;100;28.9;2890;434768.41;26;Pelotas;RS
11/08/2022;114;12;25.5;306;436185.66;26;Pelotas;RS
11/08/2022;2;6;29.75;178.5;435690.66;136;Porto Alegre;RS
11/08/2022;100;0.5;74;37;436222.66;136;Porto Alegre;RS
11/08/2022;129;1.55;35;54.25;436413.41;136;Porto Alegre;RS
11/08/2022;2;4;29.75;119;435809.66;161;Porto Alegre;RS
11/08/2022;13;2;35;70;435879.66;161;Porto Alegre;RS
11/08/2022;139;2;47;94;436316.66;162;Garopaba;SC
11/08/2022;139;1;42.5;42.5;436359.16;181;Porto Alegre;RS
12/08/2022;30;1.188;60.35;71.6958;436694.1;22;Pelotas;RS
12/08/2022;25;25;14;350;437076.67;22;Pelotas;RS
12/08/2022;2;10;29.75;297.5;438194.42;22;Pelotas;RS
12/08/2022;114;3.92;25.5;99.96;439340.19;22;Pelotas;RS
12/08/2022;2;15;29.75;446.25;437539.92;44;Pelotas;RS
12/08/2022;139;10;42.5;425;439827.26;44;Pelotas;RS
12/08/2022;114;1.246;25.5;31.773;439371.96;45;Porto Alegre;RS
12/08/2022;97;0.734;71.4;52.4076;440120.39;45;Porto Alegre;RS
12/08/2022;30;0.196;60.35;11.8286;436726.67;67;Arambare;RS
12/08/2022;25;1;17;17;437093.67;67;Arambare;RS
12/08/2022;15;2;13.6;27.2;438775.97;67;Arambare;RS
12/08/2022;122;0.652;42.5;27.71;438942.18;67;Arambare;RS
12/08/2022;12;1;19.55;19.55;439018.23;67;Arambare;RS
12/08/2022;114;0.402;25.5;10.251;439402.26;67;Arambare;RS
12/08/2022;139;0.5;42.5;21.25;440027.51;67;Arambare;RS
12/08/2022;133;0.28;68;19.04;440067.99;67;Arambare;RS
12/08/2022;75;1;25.42;25.42;440273.31;67;Arambare;RS
12/08/2022;22;3;10.2;30.6;440471.31;67;Arambare;RS
12/08/2022;21;1;17;17;440488.31;67;Arambare;RS
12/08/2022;19;1;10.2;10.2;440498.51;67;Arambare;RS
12/08/2022;2;4;29.75;119;438313.42;86;Porto Alegre;RS
12/08/2022;15;6;13.6;81.6;438748.77;86;Porto Alegre;RS
12/08/2022;2;12;29.75;357;437896.92;104;Passo Fundo;RS
12/08/2022;58;1;45;45;436622.41;137;Pelotas;RS
12/08/2022;30;0.288;72;20.736;436714.84;137;Pelotas;RS
12/08/2022;2;2;37.5;75;438388.42;137;Pelotas;RS
12/08/2022;18;1;45;45;438463.17;137;Pelotas;RS
12/08/2022;15;1;16;16;438791.97;137;Pelotas;RS
12/08/2022;143;2;12.5;25;438854.47;137;Pelotas;RS
12/08/2022;142;2;30;60;438914.47;137;Pelotas;RS
12/08/2022;122;0.348;50;17.4;438959.58;137;Pelotas;RS
12/08/2022;114;7.4;30;222;439240.23;137;Pelotas;RS
12/08/2022;139;2;47;94;439921.26;137;Pelotas;RS
12/08/2022;133;0.268;80;21.44;440048.95;137;Pelotas;RS
12/08/2022;23;3;15;45;440318.31;137;Pelotas;RS
12/08/2022;17;2;14;28;440526.51;137;Pelotas;RS
12/08/2022;2;1;29.75;29.75;438418.17;153;Porto Alegre;RS
12/08/2022;144;3;12.5;37.5;438829.47;153;Porto Alegre;RS
12/08/2022;139;2;42.5;85;440006.26;153;Porto Alegre;RS
12/08/2022;15;15;13.6;204;438667.17;154;Santa Maria;RS
12/08/2022;12;2;19.55;39.1;438998.68;154;Santa Maria;RS
12/08/2022;85;10;12.75;127.5;440247.89;154;Santa Maria;RS
12/08/2022;114;0.786;25.5;20.043;439392.01;159;Esteio;RS
12/08/2022;22;12;10.2;122.4;440440.71;159;Esteio;RS
15/08/2022;30;0.266;60.35;16.0531;440662.37;33;Porto Alegre;RS
15/08/2022;2;6;29.75;178.5;440874.87;33;Porto Alegre;RS
15/08/2022;13;1;35;35;441307.67;33;Porto Alegre;RS
15/08/2022;76;0.1;160;16;440542.51;52;Passo Fundo;RS
15/08/2022;30;0.274;60.35;16.5359;440646.31;52;Passo Fundo;RS
15/08/2022;25;2;17;34;440696.37;52;Passo Fundo;RS
15/08/2022;2;4;29.75;119;441142.62;52;Passo Fundo;RS
15/08/2022;15;3;13.6;40.8;441272.67;52;Passo Fundo;RS
15/08/2022;12;1;19.55;19.55;441327.22;52;Passo Fundo;RS
15/08/2022;114;1.232;25.5;31.416;441358.63;52;Passo Fundo;RS
15/08/2022;1;6;16.8;100.8;441459.43;52;Passo Fundo;RS
15/08/2022;27;3;28.9;86.7;441873.46;52;Passo Fundo;RS
15/08/2022;71;1.6;37.19;59.504;440602.02;69;Porto Alegre;RS
15/08/2022;110;0.72;37.78;27.2016;441529.14;69;Porto Alegre;RS
15/08/2022;97;0.534;71.4;38.1276;441567.26;69;Porto Alegre;RS
15/08/2022;96;0.5;39;19.5;441586.76;69;Porto Alegre;RS
15/08/2022;30;0.46;60.35;27.761;440629.78;129;Porto Alegre;RS
15/08/2022;2;3;29.75;89.25;441231.87;129;Porto Alegre;RS
15/08/2022;2;5;29.75;148.75;441023.62;164;Porto Alegre;RS
15/08/2022;23;4;12.75;51;441924.46;164;Porto Alegre;RS
15/08/2022;139;1;42.5;42.5;441501.93;172;Porto Alegre;RS
15/08/2022;27;8;25;200;441786.76;172;Porto Alegre;RS
16/08/2022;2;5;29.75;148.75;442270.09;11;Porto Alegre;RS
16/08/2022;2;5;29.75;148.75;442418.84;19;Tramandai;RS
16/08/2022;93;2;9.52;19.04;442052.7;57;Porto Alegre;RS
16/08/2022;4;1;36;36;442088.7;57;Porto Alegre;RS
16/08/2022;2;2;30;60;442568.09;57;Porto Alegre;RS
16/08/2022;135;8;6;48;442645.84;57;Porto Alegre;RS
16/08/2022;80;1;12;12;442789.63;57;Porto Alegre;RS
16/08/2022;25;2;16.32;32.64;442121.34;74;Porto Alegre;RS
16/08/2022;12;2;17.96;35.92;442681.76;74;Porto Alegre;RS
16/08/2022;1;2;16.4;32.8;442714.56;74;Porto Alegre;RS
16/08/2022;97;0.43;71.4;30.702;442762.06;74;Porto Alegre;RS
16/08/2022;95;15;5.2;78;442002.46;83;Santo Antonio da Patrulha;RS
16/08/2022;2;3;29.75;89.25;442508.09;83;Santo Antonio da Patrulha;RS
16/08/2022;95;6;5.2;31.2;442033.66;118;Porto Alegre;RS
16/08/2022;2;1;29.75;29.75;442597.84;118;Porto Alegre;RS
16/08/2022;1;1;16.8;16.8;442731.36;170;Porto Alegre;RS
16/08/2022;97;0.218;71.4;15.5652;442777.63;170;Porto Alegre;RS
17/08/2022;2;8;29.75;238;443027.63;45;Porto Alegre;RS
17/08/2022;122;2.27;42.5;96.475;443467.66;45;Porto Alegre;RS
17/08/2022;114;6.308;25.5;160.854;443657.24;45;Porto Alegre;RS
17/08/2022;139;1;42.5;42.5;443752.52;45;Porto Alegre;RS
17/08/2022;97;0.526;71.4;37.5564;443790.08;45;Porto Alegre;RS
17/08/2022;2;1;29.75;29.75;443295.38;131;Esteio;RS
17/08/2022;13;1;35;35;443371.18;131;Esteio;RS
17/08/2022;23;3;12.75;38.25;443862.13;131;Esteio;RS
17/08/2022;2;2;29.75;59.5;443265.63;132;Porto Alegre;RS
17/08/2022;122;0.676;42.5;28.73;443496.39;132;Porto Alegre;RS
17/08/2022;114;0.87;25.5;22.185;443710.02;132;Porto Alegre;RS
17/08/2022;40;0.26;130;33.8;443823.88;132;Porto Alegre;RS
17/08/2022;2;6;29.75;178.5;443206.13;148;Porto Alegre;RS
17/08/2022;15;3;13.6;40.8;443336.18;148;Porto Alegre;RS
17/08/2022;114;1.2;25.5;30.6;443687.84;148;Porto Alegre;RS
18/08/2022;2;20;29.75;595;444622.97;8;Porto Alegre;RS
18/08/2022;27;5;28.9;144.5;445650.89;8;Porto Alegre;RS
18/08/2022;30;0.476;60.35;28.7266;444009.87;14;Porto Alegre;RS
18/08/2022;12;2;19.55;39.1;445197.57;14;Porto Alegre;RS
18/08/2022;1;6;16.8;100.8;445298.37;14;Porto Alegre;RS
18/08/2022;97;0.648;71.4;46.2672;445416.04;14;Porto Alegre;RS
18/08/2022;2;10;29.75;297.5;444920.47;20;Porto Alegre;RS
18/08/2022;96;0.5;39;19.5;445494.04;20;Porto Alegre;RS
18/08/2022;40;0.095;130;12.35;445506.39;20;Porto Alegre;RS
18/08/2022;71;3.2;37.19;119.008;443981.14;69;Porto Alegre;RS
18/08/2022;30;0.3;60.35;18.105;444027.97;69;Porto Alegre;RS
18/08/2022;97;1;71.4;71.4;445369.77;69;Porto Alegre;RS
18/08/2022;96;0.5;39;19.5;445474.54;69;Porto Alegre;RS
18/08/2022;96;1;39;39;445455.04;71;Porto Alegre;RS
18/08/2022;2;3;29.75;89.25;445158.47;125;Porto Alegre;RS
18/08/2022;2;5;29.75;148.75;445069.22;156;Porto Alegre;RS
19/08/2022;30;6.132;60.35;370.0662;446245.95;26;Pelotas;RS
19/08/2022;2;25;29.75;743.75;447006.7;26;Pelotas;RS
19/08/2022;133;8;68;544;449140.5;26;Pelotas;RS
19/08/2022;2;4;29.75;119;447958.7;31;Erechim;RS
19/08/2022;97;2.05;71.4;146.37;449300.47;31;Erechim;RS
19/08/2022;79;4;50;200;445850.89;44;Pelotas;RS
19/08/2022;2;13;29.75;386.75;447839.7;44;Pelotas;RS
19/08/2022;79;0.5;50;25;445875.89;92;Pelotas;RS
19/08/2022;25;1;17;17;446262.95;92;Pelotas;RS
19/08/2022;2;4;29.75;119;448077.7;92;Pelotas;RS
19/08/2022;15;3;13.6;40.8;448118.5;92;Pelotas;RS
19/08/2022;13;2;35;70;448188.5;92;Pelotas;RS
19/08/2022;133;0.2;68;13.6;449154.1;92;Pelotas;RS
19/08/2022;23;1;12.75;12.75;449695.72;92;Pelotas;RS
19/08/2022;122;6;42.5;255;448443.5;142;Pelotas;RS
19/08/2022;114;6;25.5;153;448596.5;142;Pelotas;RS
19/08/2022;94;10;12.75;127.5;449427.97;142;Pelotas;RS
19/08/2022;85;20;12.75;255;449682.97;142;Pelotas;RS
19/08/2022;2;15;29.75;446.25;447452.95;147;Porto Alegre;RS
20/08/2022;2;3;29.75;89.25;450082.47;16;Porto Alegre;RS
20/08/2022;2;10;29.75;297.5;449993.22;172;Porto Alegre;RS
20/08/2022;130;5.625;42.5;239.0625;450321.54;172;Porto Alegre;RS
20/08/2022;94;7;12.75;89.25;450410.79;172;Porto Alegre;RS
22/08/2022;4;2;38.25;76.5;450698.69;1;Novo Hamburgo;RS
22/08/2022;14;2;38.25;76.5;451751.51;1;Novo Hamburgo;RS
22/08/2022;30;0.435;60.35;26.25225;450890.91;10;Porto Alegre;RS
22/08/2022;2;4;29.75;119;451331.55;10;Porto Alegre;RS
22/08/2022;71;3.2;37.19;119.008;450622.19;69;Porto Alegre;RS
22/08/2022;30;0.4;60.35;24.14;450915.05;69;Porto Alegre;RS
22/08/2022;111;0.8;44.41;35.528;452246.39;69;Porto Alegre;RS
22/08/2022;110;1.44;37.78;54.4032;452300.79;69;Porto Alegre;RS
22/08/2022;97;0.535;71.4;38.199;452338.99;69;Porto Alegre;RS
22/08/2022;96;0.5;39;19.5;452523.12;69;Porto Alegre;RS
22/08/2022;30;2.25;60.35;135.7875;450834.48;73;Porto Alegre;RS
22/08/2022;2;2;29.75;59.5;451480.3;73;Porto Alegre;RS
22/08/2022;23;4;12.75;51;453226.62;73;Porto Alegre;RS
22/08/2022;2;2;28.6;57.2;451537.5;74;Porto Alegre;RS
22/08/2022;15;2;13.08;26.16;451620.61;74;Porto Alegre;RS
22/08/2022;1;4;16.4;65.6;452134.76;74;Porto Alegre;RS
22/08/2022;97;0.394;71.4;28.1316;452367.12;74;Porto Alegre;RS
22/08/2022;17;3;11.44;34.32;453398.64;74;Porto Alegre;RS
22/08/2022;2;10;29.75;297.5;451212.55;89;Porto Alegre;RS
22/08/2022;13;1;35;35;451834.51;89;Porto Alegre;RS
22/08/2022;2;3;29.75;89.25;451420.8;129;Porto Alegre;RS
22/08/2022;96;3.5;39;136.5;452503.62;130;Porto Alegre;RS
22/08/2022;15;1;13.6;13.6;451634.21;152;Porto Alegre;RS
22/08/2022;135;8;6;48;451799.51;152;Porto Alegre;RS
22/08/2022;17;1;11.9;11.9;453410.54;152;Porto Alegre;RS
22/08/2022;95;2;5.2;10.4;450421.19;159;Esteio;RS
22/08/2022;79;1;50;50;450471.19;159;Esteio;RS
22/08/2022;76;0.1;160;16;450503.19;159;Esteio;RS
22/08/2022;15;2;13.6;27.2;451594.45;159;Esteio;RS
22/08/2022;146;1;10.2;10.2;451675.01;159;Esteio;RS
22/08/2022;12;2;19.55;39.1;451889.93;159;Esteio;RS
22/08/2022;114;1.508;25.5;38.454;451928.38;159;Esteio;RS
22/08/2022;1;2;16.8;33.6;452168.36;159;Esteio;RS
22/08/2022;90;3.333;105.01;349.99833;452873.12;159;Esteio;RS
22/08/2022;80;2;12.75;25.5;453000.62;159;Esteio;RS
22/08/2022;23;2;12.75;25.5;453303.12;159;Esteio;RS
22/08/2022;22;5;10.2;51;453354.12;159;Esteio;RS
22/08/2022;19;1;10.2;10.2;453364.32;159;Esteio;RS
22/08/2022;30;0.5;60.35;30.175;450864.66;172;Porto Alegre;RS
22/08/2022;139;1;42.5;42.5;452210.86;172;Porto Alegre;RS
22/08/2022;27;7;25;175;453175.62;172;Porto Alegre;RS
22/08/2022;76;0.1;160;16;450487.19;173;Gravatai;RS
22/08/2022;2;1;29.75;29.75;451567.25;173;Gravatai;RS
22/08/2022;146;3;10.2;30.6;451664.81;173;Gravatai;RS
22/08/2022;122;0.384;42.5;16.32;451850.83;173;Gravatai;RS
22/08/2022;114;0.25;25.5;6.375;451934.76;173;Gravatai;RS
22/08/2022;1;8;16.8;134.4;452069.16;173;Gravatai;RS
22/08/2022;85;8;12.75;102;452975.12;173;Gravatai;RS
22/08/2022;23;4;12.75;51;453277.62;173;Gravatai;RS
23/08/2022;114;0.892;24;21.408;453610.53;57;Porto Alegre;RS
23/08/2022;28;1;12.8;12.8;453651.93;57;Porto Alegre;RS
23/08/2022;23;2;12;24;453675.93;57;Porto Alegre;RS
23/08/2022;5;1;79.2;79.2;453755.13;57;Porto Alegre;RS
23/08/2022;2;4;29.75;119;453529.54;132;Porto Alegre;RS
23/08/2022;122;0.91;42.5;38.675;453568.21;132;Porto Alegre;RS
23/08/2022;114;0.82;25.5;20.91;453589.12;132;Porto Alegre;RS
23/08/2022;40;0.22;130;28.6;453639.13;132;Porto Alegre;RS
24/08/2022;1;1;16.8;16.8;454124.41;118;Porto Alegre;RS
24/08/2022;2;6;29.75;178.5;453950.63;144;Porto Alegre;RS
24/08/2022;25;1;17;17;453772.13;153;Porto Alegre;RS
24/08/2022;144;1;12.5;12.5;454006.48;153;Porto Alegre;RS
24/08/2022;143;4;12.5;50;454056.48;153;Porto Alegre;RS
24/08/2022;114;0.554;25.5;14.127;454070.61;153;Porto Alegre;RS
24/08/2022;100;0.5;74;37;454107.61;153;Porto Alegre;RS
24/08/2022;2;1;29.75;29.75;453980.38;180;Porto Alegre;RS
24/08/2022;15;1;13.6;13.6;453993.98;180;Porto Alegre;RS
25/08/2022;30;0.44;60.35;26.554;454275.28;14;Porto Alegre;RS
25/08/2022;2;2;29.75;59.5;456413.03;14;Porto Alegre;RS
25/08/2022;12;3;19.55;58.65;456471.68;14;Porto Alegre;RS
25/08/2022;1;6;16.8;100.8;457015.88;14;Porto Alegre;RS
25/08/2022;139;2;42.5;85;457100.88;14;Porto Alegre;RS
25/08/2022;2;10;29.75;297.5;455728.78;20;Porto Alegre;RS
25/08/2022;96;0.5;39;19.5;457151.8;20;Porto Alegre;RS
25/08/2022;2;40;28.9;1156;455431.28;26;Pelotas;RS
25/08/2022;2;6;29.75;178.5;456085.78;45;Porto Alegre;RS
25/08/2022;114;10.8;25.5;275.4;456747.08;45;Porto Alegre;RS
25/08/2022;97;0.44;71.4;31.416;457132.3;45;Porto Alegre;RS
25/08/2022;30;1.38;60.35;83.283;454207.69;77;Porto Alegre;RS
25/08/2022;2;6;29.75;178.5;456264.28;164;Porto Alegre;RS
25/08/2022;23;6;12.75;76.5;457228.3;164;Porto Alegre;RS
25/08/2022;30;0.68;60.35;41.038;454248.73;172;Porto Alegre;RS
25/08/2022;2;6;29.75;178.5;455907.28;172;Porto Alegre;RS
25/08/2022;2;3;29.75;89.25;456353.53;174;Porto Alegre;RS
25/08/2022;23;5;12.75;63.75;457292.05;174;Porto Alegre;RS
25/08/2022;1;8;21;168;456915.08;185;Porto Alegre;RS
26/08/2022;2;2;30;60;458073.75;57;Porto Alegre;RS
26/08/2022;122;1.8;40;72;458244.5;57;Porto Alegre;RS
26/08/2022;114;5.24;24;125.76;458370.26;57;Porto Alegre;RS
26/08/2022;1;12;16.8;201.6;458606.59;57;Porto Alegre;RS
26/08/2022;133;1.375;64;88;458795.39;57;Porto Alegre;RS
26/08/2022;79;1;50;50;457862.05;99;Santa Maria;RS
26/08/2022;1;6;16.8;100.8;458707.39;99;Santa Maria;RS
26/08/2022;130;1.23;42.5;52.275;459122.62;99;Santa Maria;RS
26/08/2022;94;4;12.75;51;459173.62;99;Santa Maria;RS
26/08/2022;28;4;13.6;54.4;459228.02;99;Santa Maria;RS
26/08/2022;23;6;12.75;76.5;459504.52;99;Santa Maria;RS
26/08/2022;95;100;5.2;520;457812.05;110;Santa Maria;RS
26/08/2022;2;2;29.75;59.5;457946.55;157;Guaiba;RS
26/08/2022;13;1;35;35;458172.5;157;Guaiba;RS
26/08/2022;22;2;10.2;20.4;459524.92;157;Guaiba;RS
26/08/2022;130;6.874;40;274.96;459070.35;172;Porto Alegre;RS
26/08/2022;27;8;25;200;459428.02;172;Porto Alegre;RS
26/08/2022;79;0.5;50;25;457887.05;173;Gravatai;RS
26/08/2022;2;4;16.8;67.2;458013.75;173;Gravatai;RS
26/08/2022;137;2;10.2;20.4;458137.5;173;Gravatai;RS
26/08/2022;114;1.362;25.5;34.731;458404.99;173;Gravatai;RS
26/08/2022;19;4;10.2;40.8;459565.72;173;Gravatai;RS
26/08/2022;2;1;29.75;29.75;458103.5;180;Porto Alegre;RS
26/08/2022;15;1;13.6;13.6;458117.1;180;Porto Alegre;RS
27/08/2022;27;7;28.9;202.3;461467;8;Porto Alegre;RS
27/08/2022;2;4;29.75;119;460362.09;10;Porto Alegre;RS
27/08/2022;2;6;29.75;178.5;460243.09;13;Porto Alegre;RS
27/08/2022;2;3;29.75;89.25;460570.34;16;Porto Alegre;RS
27/08/2022;2;15;29.75;446.25;460064.59;147;Porto Alegre;RS
27/08/2022;58;1;38.25;38.25;459603.97;148;Porto Alegre;RS
27/08/2022;30;0.238;60.35;14.3633;459618.34;148;Porto Alegre;RS
27/08/2022;2;4;29.75;119;460481.09;148;Porto Alegre;RS
27/08/2022;15;3;13.6;40.8;460640.89;148;Porto Alegre;RS
27/08/2022;122;0.64;42.5;27.2;460717.39;148;Porto Alegre;RS
27/08/2022;97;0.224;71.4;15.9936;461254.5;148;Porto Alegre;RS
27/08/2022;68;1;10.2;10.2;461264.7;148;Porto Alegre;RS
27/08/2022;122;1.16;42.5;49.3;460690.19;163;Porto Alegre;RS
27/08/2022;139;4;42.5;170;461153.51;163;Porto Alegre;RS
27/08/2022;2;1;29.75;29.75;460600.09;170;Porto Alegre;RS
27/08/2022;114;0.436;25.5;11.118;460728.51;170;Porto Alegre;RS
27/08/2022;139;2;42.5;85;461238.51;170;Porto Alegre;RS
27/08/2022;27;4;28.9;115.6;461582.6;172;Porto Alegre;RS
27/08/2022;139;6;42.5;255;460983.51;186;Canoas;RS
29/08/2022;2;15;29.75;446.25;462028.85;147;Porto Alegre;RS
30/08/2022;95;20;5.2;104;462132.85;83;Santo Antonio da Patrulha;RS
30/08/2022;15;3;13.6;40.8;462372.5;83;Santo Antonio da Patrulha;RS
30/08/2022;95;8;5.2;41.6;462174.45;84;Caxias do Sul;RS
30/08/2022;25;4;17;68;462242.45;84;Caxias do Sul;RS
30/08/2022;13;2;35;70;462512.5;84;Caxias do Sul;RS
30/08/2022;1;20;16.8;336;462868.05;84;Caxias do Sul;RS
30/08/2022;1;2;29.75;59.5;462927.55;84;Caxias do Sul;RS
30/08/2022;94;5;12.75;63.75;463147.3;84;Caxias do Sul;RS
30/08/2022;2;3;29.75;89.25;462331.7;107;Osorio;RS
30/08/2022;96;4;39;156;463083.55;130;Porto Alegre;RS
30/08/2022;13;2;35;70;462442.5;187;Caxias do Sul;RS
